date,home_team,away_team,home_media_goals,home_media_shots_on_goal,home_media_possession,home_media_corners,away_media_goals,away_media_shots_on_goal,away_media_possession,away_media_corners
2022-10-27 00:45:00+00:00,Internacional,Ceara,1.4,7.6,49.6,5.6,0.6,5.4,48.8,6.8
2022-10-27 00:45:00+00:00,Corinthians,Fluminense,1.2,5.2,48.0,7.4,1.4,5.0,50.4,8.2
2022-10-27 00:45:00+00:00,Goias,America Mineiro,1.0,6.6,51.6,6.0,1.4,6.4,51.2,5.4
2022-10-27 22:00:00+00:00,Sao Paulo,Atletico Goianiense,1.4,6.0,50.8,8.4,1.6,8.8,50.8,7.6
2022-10-27 22:00:00+00:00,Fortaleza EC,Coritiba,1.2,6.8,53.0,7.6,0.8,8.0,49.0,9.2
2022-10-27 22:30:00+00:00,Atletico-MG,Juventude,0.8,7.8,49.4,5.4,1.0,4.6,49.4,9.6
2022-10-27 23:00:00+00:00,Cuiaba,Avai,0.8,6.6,49.8,6.4,0.4,5.6,46.2,7.6
2022-10-29 23:30:00+00:00,Goias,Corinthians,1.4,6.6,52.2,6.8,0.8,5.8,50.4,8.6
2022-10-31 22:00:00+00:00,Botafogo,Cuiaba,1.4,6.4,50.2,8.4,1.0,6.6,47.4,6.0
2022-10-31 23:00:00+00:00,Ceara,Fluminense,0.6,6.0,50.8,5.0,1.8,5.4,50.4,7.4
2022-11-01 22:00:00+00:00,Juventude,Coritiba,1.0,4.8,49.4,9.4,1.0,7.4,49.2,8.4
2022-11-01 22:00:00+00:00,Atletico Goianiense,Santos,1.4,7.4,50.2,7.8,1.8,5.0,50.4,8.0
2022-11-01 22:00:00+00:00,Avai,RB Bragantino,0.2,6.0,47.4,7.4,1.6,7.2,47.2,7.0
2022-11-02 00:30:00+00:00,Sao Paulo,Atletico-MG,1.4,6.8,52.0,9.6,0.6,7.0,47.4,6.0
2022-11-02 19:00:00+00:00,Atletico Paranaense,Goias,1.2,6.2,52.6,7.0,1.4,6.8,52.0,7.2
2022-11-02 19:00:00+00:00,America Mineiro,Internacional,1.4,7.4,50.4,6.0,1.6,7.6,50.2,6.6
2022-11-03 00:30:00+00:00,Palmeiras,Fortaleza EC,2.2,7.6,47.8,6.8,1.6,7.2,52.8,7.4
2022-11-03 00:30:00+00:00,Flamengo,Corinthians,1.4,6.6,54.2,8.4,0.4,6.4,49.6,7.4
2022-11-04 22:00:00+00:00,Goias,Juventude,1.6,6.2,53.6,6.0,0.6,4.6,49.8,9.8
2022-11-04 22:00:00+00:00,RB Bragantino,America Mineiro,1.6,5.8,50.2,7.0,1.4,6.6,51.0,5.4
2022-11-05 19:30:00+00:00,Fluminense,Sao Paulo,1.6,6.0,49.2,6.6,1.8,6.2,49.4,9.6
2022-11-05 19:30:00+00:00,Santos,Avai,2.2,5.2,51.0,7.4,0.2,6.4,46.4,7.8
2022-11-05 23:30:00+00:00,Corinthians,Ceara,0.8,7.4,52.6,8.0,0.4,5.6,51.6,5.2
2022-11-06 00:00:00+00:00,Internacional,Atletico Paranaense,1.6,7.4,48.0,7.4,1.6,7.2,49.4,6.2
2022-11-06 19:00:00+00:00,Fortaleza EC,Atletico Goianiense,1.4,6.2,52.8,7.4,1.2,7.0,49.6,8.0
2022-11-06 19:00:00+00:00,Coritiba,Flamengo,0.8,7.0,46.8,8.2,1.6,6.0,51.2,8.0
2022-11-06 21:30:00+00:00,Cuiaba,Palmeiras,1.2,6.6,45.2,6.2,2.2,7.6,48.8,5.8
2022-11-07 23:00:00+00:00,Atletico-MG,Botafogo,0.6,6.8,50.2,6.2,1.0,5.8,50.4,7.6
2022-11-08 22:00:00+00:00,Fluminense,Goias,2.2,6.4,51.8,6.6,1.4,6.2,55.0,6.2
2022-11-08 22:00:00+00:00,Coritiba,Corinthians,1.0,7.0,47.6,6.6,0.8,8.0,53.2,7.4
2022-11-08 22:00:00+00:00,Avai,Ceara,0.4,6.6,47.6,7.0,0.4,5.6,52.6,5.0
2022-11-09 00:30:00+00:00,Sao Paulo,Internacional,2.0,7.0,48.0,9.4,1.2,7.4,46.4,5.8
2022-11-09 23:30:00+00:00,Fortaleza EC,RB Bragantino,1.2,7.0,53.2,6.6,1.6,5.6,51.8,6.2
2022-11-10 00:30:00+00:00,Juventude,Flamengo,0.4,5.4,47.2,9.0,1.4,5.4,50.0,8.8
2022-11-10 00:30:00+00:00,Atletico Goianiense,Atletico Paranaense,1.2,6.6,47.2,9.8,1.4,8.4,52.6,6.4
2022-11-10 00:30:00+00:00,Palmeiras,America Mineiro,2.2,7.2,50.8,6.6,1.8,6.2,49.8,6.4
2022-11-10 23:00:00+00:00,Botafogo,Santos,1.2,6.6,49.4,7.8,1.6,5.2,52.2,6.0
2022-11-10 23:00:00+00:00,Atletico-MG,Cuiaba,0.6,6.8,50.6,6.4,1.2,6.0,43.2,6.4
2022-11-12 19:00:00+00:00,Flamengo,Avai,1.6,5.0,47.6,8.8,0.8,6.0,48.2,7.4
2022-11-13 19:00:00+00:00,RB Bragantino,Fluminense,1.6,6.8,52.0,5.6,2.2,6.8,51.6,6.6
2022-11-13 19:00:00+00:00,Goias,Sao Paulo,1.0,6.2,51.8,7.2,1.4,6.0,46.8,8.4
2022-11-13 19:00:00+00:00,Atletico Paranaense,Botafogo,1.4,7.4,50.2,7.0,1.8,7.6,46.6,8.2
2022-11-13 19:00:00+00:00,Internacional,Palmeiras,1.2,6.4,48.8,5.6,2.6,6.6,51.0,7.0
2022-11-13 19:00:00+00:00,Ceara,Juventude,0.2,6.6,51.6,6.2,0.6,6.4,49.6,9.2
2022-11-13 19:00:00+00:00,America Mineiro,Atletico Goianiense,1.8,5.8,49.8,8.0,1.2,5.8,48.8,10.4
2022-11-13 19:00:00+00:00,Santos,Fortaleza EC,1.2,5.4,54.6,6.6,2.0,7.4,52.0,6.4
2022-11-13 19:00:00+00:00,Corinthians,Atletico-MG,1.0,8.2,52.2,6.6,1.2,6.0,53.0,6.6
2022-11-13 19:00:00+00:00,Cuiaba,Coritiba,1.0,5.4,43.4,5.6,1.2,6.8,48.6,6.6
2023-02-22 20:00:00+00:00,Nova Mutum EC,Londrina,0.0,3.0,60.0,5.0,0.0,7.0,49.0,7.0
2023-02-22 22:00:00+00:00,Sao Raimundo,Cuiaba,0.5,5.0,59.0,7.5,1.2,4.6,44.4,7.6
2023-02-22 23:00:00+00:00,Marília,Brusque,0.0,6.0,54.0,6.0,0.0,6.0,60.0,4.0
2023-02-23 22:00:00+00:00,Humaitá,Coritiba,2.0,5.0,45.0,7.0,1.2,7.2,51.6,6.0
2023-02-23 23:00:00+00:00,Ceilândia,Santos,1.0,5.25,50.0,6.0,1.2,6.8,56.0,7.0
2023-02-24 00:30:00+00:00,Trem,Vasco DA Gama,0.0,8.0,42.0,9.0,0.8,6.0,49.8,7.8
2023-02-28 22:30:00+00:00,Tocantinópolis,America Mineiro,1.25,5.75,52.75,8.5,1.8,5.8,51.8,7.4
2023-02-28 23:00:00+00:00,Real Noroeste,Vila Nova,1.0,4.5,54.5,5.5,0.8,7.8,46.2,7.4
2023-03-01 00:30:00+00:00,Fluminense PI,Ponte Preta,1.5,10.0,47.5,6.5,1.0,5.666666666666667,47.666666666666664,8.333333333333334
2023-03-01 18:30:00+00:00,Nova Iguaçu,Vitoria,0.0,9.0,53.0,10.0,0.6,6.4,49.4,5.4
2023-03-01 18:30:00+00:00,Tuna Luso,CSA,0.5,6.0,52.5,8.0,1.2,7.6,46.6,7.2
2023-03-01 22:00:00+00:00,Atlético Alagoinhas,Atletico Goianiense,0.5,3.0,52.0,3.5,1.2,5.8,48.4,10.4
2023-03-01 22:00:00+00:00,ASA,Goias,0.0,3.0,58.0,2.0,0.6,7.0,50.6,7.8
2023-03-01 22:00:00+00:00,Bahia de Feira,RB Bragantino,2.0,5.0,46.0,8.0,0.8,6.6,53.8,5.6
2023-03-01 22:00:00+00:00,Tuntum,ABC,2.0,5.5,46.0,5.5,1.4,6.6,48.2,5.2
2023-03-01 23:00:00+00:00,Campinense,Gremio,0.5,7.0,48.5,8.0,2.2,7.0,49.8,6.2
2023-03-01 23:00:00+00:00,União Rondonópolis,CRB,0.0,7.5,48.0,8.0,0.4,5.4,47.6,5.0
2023-03-02 00:30:00+00:00,Retrô,Avai,1.0,9.0,45.0,7.0,1.2,7.2,49.8,7.4
2023-03-02 00:30:00+00:00,Caldense,Ceara,1.0,4.0,45.0,4.0,1.0,7.2,51.8,6.4
2023-03-02 23:00:00+00:00,Sergipe,Botafogo,0.0,6.5,53.0,7.5,1.4,7.8,49.0,8.0
2023-03-07 23:00:00+00:00,Brasil DE Pelotas,Ponte Preta,1.0,6.0,52.0,8.0,1.75,5.5,46.5,8.5
2023-03-08 22:00:00+00:00,Camboriú,Bahia,1.0,3.0,44.0,8.0,1.4,6.6,54.0,7.0
2023-03-08 23:00:00+00:00,remo,São Luiz,0.8,5.4,52.8,5.4,1.0,5.0,56.0,5.0
2023-03-09 00:30:00+00:00,Tombense,Retrô,0.2,4.0,46.4,6.4,1.6666666666666667,7.666666666666667,48.666666666666664,7.0
2023-03-09 22:00:00+00:00,Nautico Recife,Vila Nova,0.5,6.5,50.5,4.0,1.0,8.2,49.2,7.4
2023-03-09 23:00:00+00:00,Botafogo SP,Sao Raimundo,0.0,7.5,51.0,5.5,1.6666666666666667,5.0,55.333333333333336,6.666666666666667
2023-03-10 00:30:00+00:00,Santos,Iguatu,1.0,7.2,53.6,6.4,1.0,3.0,50.0,11.0
2023-03-14 23:00:00+00:00,Maringá,Marcílio Dias,2.0,6.0,50.0,5.0,1.0,7.0,50.0,3.0
2023-03-14 23:00:00+00:00,Coritiba,Criciuma,1.6,8.2,49.6,5.8,1.0,7.2,46.0,6.8
2023-03-15 00:30:00+00:00,America Mineiro,Santa Cruz,1.6,6.2,53.0,6.4,1.6666666666666667,7.333333333333333,45.333333333333336,10.0
2023-03-15 18:30:00+00:00,Nova Iguaçu,Nova Mutum EC,1.0,9.0,56.5,10.0,2.0,5.0,51.5,6.0
2023-03-15 22:00:00+00:00,Atletico Goianiense,Volta Redonda,1.0,7.0,49.0,10.2,2.75,8.25,48.75,5.5
2023-03-15 22:00:00+00:00,Ituano,Ceara,1.0,9.0,41.0,3.0,1.4,7.6,52.0,7.4
2023-03-15 22:00:00+00:00,Águia de Marabá,Goias,2.0,9.0,48.0,4.0,0.8,6.8,52.0,6.8
2023-03-15 22:30:00+00:00,CRB,Operario Ferroviario,0.6,5.2,47.2,3.6,1.0,7.0,42.0,6.0
2023-03-15 23:00:00+00:00,Botafogo,Brasiliense,1.2,7.0,48.0,7.2,0.8,5.6,50.8,8.6
2023-03-16 00:30:00+00:00,Ypiranga-RS,RB Bragantino,0.6666666666666666,6.333333333333333,51.0,6.0,0.8,5.6,54.0,4.8
2023-03-16 22:00:00+00:00,CSA,Brusque,1.2,7.6,47.8,7.0,1.5,7.0,50.0,5.0
2023-03-16 23:00:00+00:00,Gremio,Ferroviario,2.4,6.8,47.0,5.6,1.25,6.0,47.75,5.25
2023-03-17 00:30:00+00:00,Vasco DA Gama,ABC,1.4,6.4,48.8,7.4,1.8,7.0,48.2,6.6
2023-04-11 19:30:00+00:00,Volta Redonda,Bahia,2.4,7.6,49.4,5.2,1.6,6.2,51.0,8.8
2023-04-11 22:00:00+00:00,Botafogo SP,Santos,1.0,6.0,50.666666666666664,5.333333333333333,1.0,7.6,52.0,7.6
2023-04-11 23:00:00+00:00,Internacional,CSA,1.6,5.4,48.4,5.6,1.2,7.0,50.0,5.4
2023-04-12 00:30:00+00:00,Sao Paulo,Ituano,1.8,6.8,46.6,8.0,1.0,6.0,42.0,6.5
2023-04-12 00:30:00+00:00,Fortaleza EC,Águia de Marabá,2.4,8.0,48.4,6.6,1.0,9.0,46.0,7.5
2023-04-12 19:30:00+00:00,Nova Iguaçu,America Mineiro,2.3333333333333335,7.333333333333333,55.333333333333336,8.666666666666666,1.6,6.0,52.2,6.4
2023-04-12 22:00:00+00:00,Coritiba,Sport Recife,1.6,8.4,51.4,7.4,0.6,7.4,48.6,8.2
2023-04-12 22:30:00+00:00,CRB,Atletico Paranaense,1.4,5.6,48.8,4.4,1.6,6.6,48.4,8.6
2023-04-12 22:30:00+00:00,Fluminense,Paysandu,2.0,6.2,49.2,7.4,1.5,6.0,53.5,7.0
2023-04-12 23:00:00+00:00,Palmeiras,Tombense,2.0,6.2,49.8,6.8,0.4,4.6,42.8,7.2
2023-04-13 00:30:00+00:00,Ypiranga-RS,Botafogo,1.25,5.75,49.0,7.25,2.6,7.0,48.0,6.6
2023-04-13 00:30:00+00:00,remo,Corinthians,1.2,5.4,51.8,6.0,1.0,7.6,49.2,6.4
2023-04-13 00:30:00+00:00,Atletico-MG,Brasil DE Pelotas,1.4,5.8,56.2,7.2,1.3333333333333333,5.333333333333333,53.333333333333336,9.0
2023-04-13 22:00:00+00:00,Nautico Recife,Cruzeiro,1.0,6.0,50.666666666666664,5.333333333333333,1.2,7.6,46.4,9.2
2023-04-13 23:00:00+00:00,Maringá,Flamengo,2.0,6.5,45.5,4.0,1.4,5.0,43.8,8.2
2023-04-14 00:30:00+00:00,ABC,Gremio,1.8,7.4,50.0,5.4,2.4,7.0,47.2,4.0
2023-04-15 19:00:00+00:00,America Mineiro,Fluminense,1.2,6.8,52.4,6.2,2.2,5.6,51.8,7.0
2023-04-15 19:00:00+00:00,Palmeiras,Cuiaba,2.2,5.2,52.8,6.6,1.6,4.8,45.4,7.6
2023-04-15 21:30:00+00:00,RB Bragantino,Bahia,0.6,6.8,53.8,4.8,1.8,6.4,52.2,8.6
2023-04-15 21:30:00+00:00,Fortaleza EC,Internacional,3.0,7.6,48.4,8.2,1.6,5.2,50.4,4.8
2023-04-15 21:30:00+00:00,Atletico Paranaense,Goias,1.4,6.6,45.0,8.6,0.4,7.8,51.2,6.8
2023-04-15 21:30:00+00:00,Botafogo,Sao Paulo,2.6,6.6,48.4,5.8,1.4,6.6,45.0,6.6
2023-04-16 00:00:00+00:00,Atletico-MG,Vasco DA Gama,1.6,5.8,54.8,6.6,1.4,6.0,47.2,7.0
2023-04-16 19:00:00+00:00,Flamengo,Coritiba,0.8,4.2,43.0,8.6,2.0,8.4,51.6,8.8
2023-04-16 19:00:00+00:00,Corinthians,Cruzeiro,1.0,6.8,47.4,7.2,0.6,7.4,47.4,8.4
2023-04-16 21:30:00+00:00,Gremio,Santos,2.6,7.8,47.4,5.2,1.2,7.8,50.4,8.0
2023-04-22 19:00:00+00:00,Fluminense,Atletico Paranaense,2.6,5.8,50.2,8.0,1.2,6.8,47.0,9.6
2023-04-22 21:30:00+00:00,Cuiaba,RB Bragantino,1.4,4.2,46.0,7.6,0.8,7.6,55.2,5.4
2023-04-22 21:30:00+00:00,Sao Paulo,America Mineiro,1.2,7.2,46.4,5.0,1.0,7.2,54.8,6.0
2023-04-23 00:00:00+00:00,Cruzeiro,Gremio,0.6,7.6,48.8,9.6,2.0,6.8,46.6,6.0
2023-04-23 14:00:00+00:00,Internacional,Flamengo,1.8,5.2,51.8,6.0,1.2,5.0,42.6,10.0
2023-04-23 19:00:00+00:00,Vasco DA Gama,Palmeiras,1.6,6.4,47.6,6.0,1.8,4.4,51.8,7.6
2023-04-23 19:00:00+00:00,Santos,Atletico-MG,1.2,6.4,48.2,8.6,1.4,6.6,51.0,7.4
2023-04-23 21:30:00+00:00,Coritiba,Fortaleza EC,1.6,9.4,51.8,8.0,3.2,7.2,50.0,8.6
2023-04-23 22:00:00+00:00,Goias,Corinthians,0.2,8.0,49.4,8.0,1.0,5.8,46.0,7.4
2023-04-24 23:00:00+00:00,Bahia,Botafogo,1.8,5.2,51.0,8.4,2.4,6.0,50.8,5.8
2023-04-25 22:00:00+00:00,Cruzeiro,Nautico Recife,0.6,8.4,51.8,8.0,1.0,6.5,48.25,6.25
2023-04-25 23:00:00+00:00,Paysandu,Fluminense,1.2,5.4,52.0,6.4,2.4,6.6,47.2,8.0
2023-04-26 00:30:00+00:00,Atletico Paranaense,CRB,1.2,6.2,46.4,8.0,1.4,6.0,51.6,4.6
2023-04-26 00:30:00+00:00,Ituano,Sao Paulo,0.6666666666666666,6.333333333333333,47.333333333333336,8.333333333333334,1.6,7.0,47.0,3.8
2023-04-26 22:00:00+00:00,Sport Recife,Coritiba,1.2,6.2,49.6,8.0,1.4,8.0,49.4,7.4
2023-04-26 22:00:00+00:00,Santos,Botafogo SP,1.2,5.0,46.6,7.4,0.75,6.0,52.0,7.0
2023-04-26 22:30:00+00:00,Águia de Marabá,Fortaleza EC,1.0,8.666666666666666,47.333333333333336,6.333333333333333,3.6,7.6,49.4,9.4
2023-04-26 22:30:00+00:00,Brasil DE Pelotas,Atletico-MG,1.25,6.25,54.5,9.75,1.4,6.0,49.4,8.8
2023-04-26 23:00:00+00:00,Tombense,Palmeiras,0.6,4.6,42.8,7.6,2.0,5.6,49.2,8.2
2023-04-27 00:30:00+00:00,Flamengo,Maringá,1.4,6.2,44.0,9.6,2.0,5.333333333333333,49.666666666666664,4.0
2023-04-27 00:30:00+00:00,Corinthians,remo,1.0,4.4,46.6,8.0,1.4,5.2,53.8,5.2
2023-04-27 00:30:00+00:00,America Mineiro,Nova Iguaçu,0.8,7.4,55.6,7.2,2.0,6.75,54.0,9.0
2023-04-27 22:00:00+00:00,Bahia,Volta Redonda,1.8,6.0,50.0,8.2,2.0,6.8,47.0,5.0
2023-04-27 22:30:00+00:00,Botafogo,Ypiranga-RS,2.8,6.4,49.0,4.6,1.0,5.4,50.4,8.2
2023-04-27 23:00:00+00:00,CSA,Internacional,0.6,6.6,50.6,5.4,1.8,4.4,52.8,5.6
2023-04-28 00:30:00+00:00,Gremio,ABC,1.6,6.2,47.0,6.6,1.8,7.4,50.4,6.0
2023-04-29 19:30:00+00:00,Coritiba,Sao Paulo,0.8,8.0,53.4,7.8,1.8,8.0,49.0,5.4
2023-04-29 19:30:00+00:00,Fortaleza EC,Fluminense,2.8,7.0,51.6,8.4,2.4,6.8,46.2,7.4
2023-04-29 21:30:00+00:00,RB Bragantino,Cruzeiro,1.0,7.2,56.4,6.0,0.8,9.2,52.8,7.4
2023-04-29 21:30:00+00:00,Santos,America Mineiro,1.2,5.4,49.2,7.6,1.6,6.8,52.4,6.8
2023-04-29 21:30:00+00:00,Palmeiras,Corinthians,1.8,6.6,48.2,8.0,1.0,4.4,49.0,9.6
2023-04-30 00:00:00+00:00,Atletico-MG,Atletico Paranaense,1.0,6.8,48.4,8.8,1.4,6.2,47.8,8.2
2023-04-30 19:00:00+00:00,Flamengo,Botafogo,2.6,7.2,45.4,9.4,3.0,6.8,50.2,4.4
2023-04-30 21:30:00+00:00,Cuiaba,Gremio,1.4,4.8,45.6,6.6,1.4,7.6,50.4,8.0
2023-04-30 21:30:00+00:00,Internacional,Goias,1.8,4.4,50.4,7.4,0.8,7.2,49.8,8.2
2023-05-01 23:00:00+00:00,Vasco DA Gama,Bahia,1.8,7.0,48.0,6.6,1.8,5.8,49.6,7.0
2023-05-06 19:00:00+00:00,Cruzeiro,Santos,1.4,8.2,54.4,7.0,1.2,5.6,47.8,7.0
2023-05-07 00:00:00+00:00,Fluminense,Vasco DA Gama,2.6,6.6,45.8,6.4,1.6,7.8,51.0,8.2
2023-05-07 14:00:00+00:00,America Mineiro,Cuiaba,1.8,6.8,53.0,7.8,1.6,5.2,49.2,6.2
2023-05-07 19:00:00+00:00,Bahia,Coritiba,1.8,6.2,49.4,6.0,0.8,7.4,51.8,7.2
2023-05-07 19:00:00+00:00,Atletico Paranaense,Flamengo,1.0,7.2,50.2,7.0,2.8,7.2,48.4,8.8
2023-05-07 19:00:00+00:00,Sao Paulo,Internacional,1.2,8.0,48.2,5.2,1.4,5.0,50.2,7.0
2023-05-07 21:30:00+00:00,Botafogo,Atletico-MG,2.2,7.6,48.4,3.8,1.2,6.2,46.2,8.2
2023-05-07 21:30:00+00:00,Goias,Palmeiras,0.8,7.4,50.0,7.6,2.2,6.2,50.8,9.4
2023-05-07 21:30:00+00:00,Gremio,RB Bragantino,1.2,7.6,48.2,7.8,1.0,7.4,53.6,6.0
2023-05-08 23:00:00+00:00,Corinthians,Fortaleza EC,1.2,4.2,49.2,8.8,3.2,6.4,55.0,9.6
2023-05-10 22:00:00+00:00,RB Bragantino,America Mineiro,1.4,8.2,53.2,7.8,1.6,5.8,55.0,8.4
2023-05-10 22:00:00+00:00,Internacional,Atletico Paranaense,1.0,4.4,50.8,7.8,1.4,6.8,53.6,8.8
2023-05-10 22:00:00+00:00,Santos,Bahia,1.0,4.6,47.6,7.6,2.0,5.8,45.8,6.2
2023-05-10 23:00:00+00:00,Flamengo,Goias,3.0,7.2,48.2,9.6,0.6,7.6,50.6,8.6
2023-05-10 23:00:00+00:00,Cuiaba,Atletico-MG,1.6,5.6,48.2,5.8,0.8,7.0,48.8,7.8
2023-05-11 00:30:00+00:00,Palmeiras,Gremio,2.4,6.6,48.0,9.0,1.4,6.8,49.0,7.8
2023-05-11 00:30:00+00:00,Cruzeiro,Fluminense,1.8,7.4,54.0,7.8,2.2,7.2,44.2,8.4
2023-05-11 22:00:00+00:00,Coritiba,Vasco DA Gama,0.4,6.4,53.2,7.4,1.0,7.8,53.0,8.2
2023-05-11 22:30:00+00:00,Botafogo,Corinthians,2.2,7.4,48.6,4.8,1.4,5.4,51.2,7.8
2023-05-11 23:00:00+00:00,Fortaleza EC,Sao Paulo,2.2,6.4,54.4,8.8,1.6,8.8,48.0,5.0
2023-05-13 19:00:00+00:00,Bahia,Flamengo,1.8,6.6,47.0,6.4,2.8,6.4,49.6,8.6
2023-05-13 21:30:00+00:00,Palmeiras,RB Bragantino,2.8,7.2,47.4,8.0,1.6,8.2,50.6,7.2
2023-05-13 21:30:00+00:00,Fluminense,Cuiaba,2.0,6.4,47.4,8.4,1.0,6.0,48.6,6.8
2023-05-14 00:00:00+00:00,Atletico-MG,Internacional,1.4,7.0,49.8,8.0,0.8,5.2,50.4,6.2
2023-05-14 19:00:00+00:00,Gremio,Fortaleza EC,1.4,6.8,49.0,7.8,2.0,7.0,52.2,8.0
2023-05-14 19:00:00+00:00,Corinthians,Sao Paulo,1.0,6.6,51.4,7.6,1.4,8.4,50.4,5.4
2023-05-14 19:00:00+00:00,Vasco DA Gama,Santos,1.2,8.6,54.6,8.8,1.6,4.6,48.4,8.2
2023-05-14 21:30:00+00:00,America Mineiro,Cruzeiro,2.0,6.4,54.2,7.2,1.6,6.2,52.4,6.2
2023-05-14 21:30:00+00:00,Goias,Botafogo,0.6,7.2,49.4,9.0,2.4,7.2,48.2,4.4
2023-05-14 21:30:00+00:00,Atletico Paranaense,Coritiba,1.4,6.8,54.4,8.8,0.6,6.2,52.2,7.4
2023-05-17 00:00:00+00:00,Fluminense,Flamengo,2.0,5.0,48.8,7.6,3.2,6.4,46.8,8.6
2023-05-17 22:00:00+00:00,Santos,Bahia,1.8,4.6,48.2,9.2,2.0,6.6,48.4,6.6
2023-05-17 22:00:00+00:00,Palmeiras,Fortaleza EC,2.6,7.0,48.8,8.0,1.4,6.6,49.6,7.0
2023-05-17 22:30:00+00:00,Gremio,Cruzeiro,1.4,6.6,51.8,7.0,2.2,5.6,51.0,7.0
2023-05-17 23:00:00+00:00,Sport Recife,Sao Paulo,1.4,6.2,45.6,8.4,1.0,8.6,53.4,6.6
2023-05-18 00:30:00+00:00,America Mineiro,Internacional,2.0,6.4,53.0,7.8,0.4,6.0,50.2,7.2
2023-05-18 00:30:00+00:00,Atletico Paranaense,Botafogo,2.0,7.4,53.4,8.6,2.2,7.2,50.4,5.4
2023-05-18 00:30:00+00:00,Atletico-MG,Corinthians,1.8,7.0,51.0,6.8,1.0,6.6,48.6,6.8
2023-05-20 19:00:00+00:00,Bahia,Goias,1.2,6.4,46.0,6.2,1.0,6.0,47.6,8.6
2023-05-20 21:30:00+00:00,Coritiba,Atletico-MG,1.0,6.8,53.2,8.6,2.0,6.4,51.8,5.4
2023-05-20 21:30:00+00:00,Sao Paulo,Vasco DA Gama,1.2,7.6,52.2,4.8,0.8,9.0,53.0,8.2
2023-05-20 21:30:00+00:00,Botafogo,Fluminense,2.2,6.6,49.2,5.8,1.4,5.0,50.2,6.8
2023-05-20 21:30:00+00:00,America Mineiro,Fortaleza EC,1.4,6.8,53.4,9.0,1.0,6.6,48.4,6.4
2023-05-20 21:30:00+00:00,RB Bragantino,Atletico Paranaense,1.4,7.2,48.6,7.4,2.2,8.2,54.8,6.8
2023-05-21 00:00:00+00:00,Santos,Palmeiras,1.6,5.0,49.2,8.2,3.0,6.0,49.2,9.0
2023-05-21 19:00:00+00:00,Flamengo,Corinthians,1.6,6.0,45.8,8.8,0.6,6.0,46.0,6.0
2023-05-21 21:30:00+00:00,Gremio,Internacional,1.4,5.4,52.0,6.0,0.2,6.4,52.4,7.0
2023-05-22 23:00:00+00:00,Cruzeiro,Cuiaba,2.0,5.2,49.8,7.4,0.8,6.2,48.8,7.0
2023-05-27 19:00:00+00:00,Atletico Paranaense,Gremio,2.0,7.6,52.4,7.4,1.6,5.8,53.8,6.8
2023-05-27 19:00:00+00:00,Fortaleza EC,Vasco DA Gama,0.4,6.4,46.8,5.4,0.8,8.2,53.6,8.0
2023-05-27 21:30:00+00:00,Flamengo,Cruzeiro,1.4,7.0,43.4,9.8,1.4,5.4,49.4,8.0
2023-05-27 21:30:00+00:00,Cuiaba,Coritiba,0.8,6.0,49.8,7.2,1.2,5.8,49.6,8.8
2023-05-28 00:00:00+00:00,Sao Paulo,Goias,1.8,7.4,49.8,6.2,0.6,6.2,46.6,7.8
2023-05-28 19:00:00+00:00,Corinthians,Fluminense,0.4,7.2,48.4,6.0,1.0,5.8,50.2,8.4
2023-05-28 19:00:00+00:00,Internacional,Bahia,0.2,7.0,51.2,7.4,1.2,6.4,49.2,7.2
2023-05-28 21:30:00+00:00,RB Bragantino,Santos,1.6,6.6,48.0,7.2,1.0,5.4,51.0,9.0
2023-05-28 21:30:00+00:00,Atletico-MG,Palmeiras,2.0,7.0,54.4,4.6,2.6,6.8,48.0,9.0
2023-05-28 22:00:00+00:00,Botafogo,America Mineiro,1.8,5.6,52.0,6.6,1.4,6.8,51.6,8.0
2023-05-31 22:00:00+00:00,Fortaleza EC,Palmeiras,0.6,5.6,47.2,4.6,1.8,7.0,50.6,8.6
2023-05-31 22:00:00+00:00,Bahia,Santos,0.6,7.0,52.6,8.6,0.8,6.4,54.0,9.0
2023-05-31 23:00:00+00:00,Cruzeiro,Gremio,1.2,5.6,49.8,6.6,1.4,6.0,52.4,7.0
2023-06-01 00:30:00+00:00,Internacional,America Mineiro,0.6,7.0,48.0,6.6,1.2,7.0,50.2,7.4
2023-06-01 00:30:00+00:00,Botafogo,Atletico Paranaense,1.8,6.2,52.4,5.2,1.8,8.2,51.6,7.0
2023-06-01 00:30:00+00:00,Corinthians,Atletico-MG,0.6,6.0,49.8,6.2,2.2,6.6,52.4,6.2
2023-06-01 22:30:00+00:00,Sao Paulo,Sport Recife,1.8,6.0,49.6,6.8,1.2,7.2,48.2,6.6
2023-06-01 23:00:00+00:00,Flamengo,Fluminense,1.4,7.4,43.4,8.4,0.8,5.8,49.0,8.2
2023-06-03 19:00:00+00:00,Fortaleza EC,Bahia,0.8,6.4,50.6,3.6,0.8,7.0,55.0,6.6
2023-06-03 21:30:00+00:00,Cruzeiro,Atletico-MG,1.2,6.0,50.2,8.2,1.4,6.2,53.0,4.8
2023-06-03 21:30:00+00:00,Atletico Paranaense,Botafogo,1.4,8.2,49.8,5.2,1.4,5.6,53.2,6.2
2023-06-03 21:30:00+00:00,America Mineiro,Corinthians,1.0,6.8,47.0,8.4,1.0,5.8,50.2,6.8
2023-06-04 00:00:00+00:00,Santos,Internacional,0.4,7.0,51.6,8.0,1.2,7.6,50.8,6.6
